cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,ano_mes,n_cat,n_obito,n_cid_mental,n_cid_lesao,n_cid_musculo,bf_beneficiarios,bf_entradas,bf_valor_total
2204154,220415,0316,PI,FRANCISCO MACEDO                             ,202407,0,0,0,0,0,574,4,371477.0
2206050,220605,0346,PI,MASSAPE DO PIAUI                             ,202407,0,0,0,0,0,1031,4,671475.0
2206654,220665,0350,PI,MORRO CABECA NO TEMPO                        ,202407,0,0,0,0,0,1188,47,809533.0
1101500,110150,0699,RO,SERINGUEIRAS                                 ,202407,0,0,0,0,0,863,20,582152.0
2706604,270660,2831,AL,PAULO JACINTO                                ,202407,0,0,0,0,0,1474,7,959636.0
2929370,292937,3033,BA,SAO JOSE DO JACUIPE                          ,202407,0,0,0,0,0,1923,13,1221456.0
2113009,211300,0953,MA,VITORINO FREIRE                              ,202407,0,0,0,0,0,5277,62,3557603.0
3101409,310140,4027,MG,ALBERTINA                                    ,202407,0,0,0,0,0,228,41,149172.0
1507755,150775,0066,PA,SAPUCAIA                                     ,202407,0,0,0,0,0,959,78,657805.0
2211506,221150,0406,PI,VERA MENDES                                  ,202407,0,0,0,0,0,660,6,422631.0
4100509,410050,7951,PR,ALTONIA                                      ,202407,0,0,0,0,0,699,15,445672.0
4302220,430222,1124,RS,BOA VISTA DO CADEADO                         ,202407,0,0,0,0,0,88,2,56481.0
4302238,430223,1126,RS,BOA VISTA DO INCRA                           ,202407,0,0,0,0,0,182,2,117369.0
2804300,280430,3185,SE,MURIBECA                                     ,202407,0,0,0,0,0,1789,33,1151756.0
3523701,352370,6575,SP,ITIRAPUA                                     ,202407,0,0,0,0,0,643,1,418372.0
2709004,270900,2879,AL,TANQUE D'ARCA                                ,202407,0,0,0,0,0,1093,10,700827.0
2910776,291077,3275,BA,FEIRA DA MATA                                ,202407,0,0,0,0,0,1003,8,655265.0
2301950,230195,1235,CE,BARREIRA                                     ,202407,0,0,0,0,0,4669,16,3006191.0
5206602,520660,9333,GO,CUMARI                                       ,202407,0,0,0,0,0,162,1,112038.0
2107357,210735,0202,MA,NOVA OLINDA DO MARANHAO                      ,202407,0,0,0,0,0,3432,39,2418066.0
3162203,316220,5243,MG,SAO JOAO BATISTA DO GLORIA                   ,202407,0,0,0,0,0,256,2,178836.0
2504207,250420,1985,PB,CATINGUEIRA                                  ,202407,0,0,0,0,0,1172,27,732072.0
2614808,261480,2595,PE,TACARATU                                     ,202407,0,0,0,0,0,4190,70,2783454.0
4108551,410855,9947,PR,GODOY MOREIRA                                ,202407,0,0,0,0,0,267,4,172268.0
4309506,430950,8689,RS,GUARANI DAS MISSOES                          ,202407,0,0,0,0,0,389,1,240094.0
4311601,431160,8733,RS,LIBERATO SALZANO                             ,202407,0,0,0,0,0,311,7,206788.0
2921203,292120,3725,BA,MIGUEL CALMON                                ,202407,0,0,0,0,0,4445,89,2928606.0
2104651,210465,0166,MA,GOVERNADOR NEWTON BELLO                      ,202407,0,0,0,0,0,2275,24,1573599.0
1507961,150796,0373,PA,TERRA ALTA                                   ,202407,0,0,0,0,0,2899,90,1885263.0
1508050,150805,0635,PA,TRAIRAO                                      ,202407,0,0,0,0,0,2774,9,1937832.0
1508159,150815,0399,PA,URUARA                                       ,202407,0,0,0,0,0,7564,26,5257620.0
2612109,261210,2541,PE,SALGADINHO                                   ,202407,0,0,0,0,0,1404,11,928156.0
2612406,261240,2547,PE,SANHARO                                      ,202407,0,0,0,0,0,5122,1,3304284.0
4104055,410405,8475,PR,CAMPO BONITO                                 ,202407,0,0,0,0,0,344,2,212565.0
4306072,430607,0972,RS,CRISTAL DO SUL                               ,202407,0,0,0,0,0,323,2,201171.0
3525607,352560,6613,SP,JOAO RAMALHO                                 ,202407,0,0,0,0,0,363,49,230173.0
2108306,210830,0863,MA,PENALVA                                      ,202407,0,0,0,0,0,7407,97,5288971.0
2108504,210850,0867,MA,PINDARE-MIRIM                                ,202407,0,0,0,0,0,5688,70,3908260.0
2108900,210890,0875,MA,POCAO DE PEDRAS                              ,202407,0,0,0,0,0,4149,42,2733483.0
3120003,312000,4399,MG,CORREGO NOVO                                 ,202407,0,0,0,0,0,456,6,298610.0
3120151,312015,0596,MG,CRISOLITA                                    ,202407,0,0,0,0,0,987,17,635758.0
3121001,312100,4419,MG,DATAS                                        ,202407,0,0,0,0,0,943,25,626318.0
3170008,317000,5399,MG,UBAI                                         ,202407,0,0,0,0,0,2281,20,1526917.0
3170438,317043,0742,MG,UNIAO DE MINAS                               ,202407,0,0,0,0,0,423,7,275230.0
1501808,150180,0435,PA,BREVES                                       ,202407,0,0,0,0,0,23880,1937,18452114.0
2501104,250110,1921,PB,AREIA                                        ,202407,0,0,0,0,0,3918,30,2553227.0
3303005,330300,5859,RJ,MIRACEMA                                     ,202407,0,0,0,0,0,3556,206,2277218.0
2400901,240090,1617,RN,ANTONIO MARTINS                              ,202407,0,0,0,0,0,1750,49,1102612.0
4312179,431217,1150,RS,MATO QUEIMADO                                ,202407,0,0,0,0,0,81,4,49498.0
4314175,431417,1156,RS,PEDRAS ALTAS                                 ,202407,0,0,0,0,0,220,4,144870.0
2704906,270490,2797,AL,MAR VERMELHO                                 ,202407,0,0,0,0,0,669,7,433521.0
2906402,290640,3427,BA,CANDEAL                                      ,202407,0,0,0,0,0,1677,41,1101085.0
2906857,290685,3081,BA,CAPELA DO ALTO ALEGRE                        ,202407,0,0,0,0,0,1938,47,1264967.0
2931053,293105,3991,BA,TANQUE NOVO                                  ,202407,0,0,0,0,0,2993,31,2043476.0
3109253,310925,0576,MG,BUGRE                                        ,202407,0,0,0,0,0,598,16,381481.0
2401701,240170,1633,RN,BOM JESUS                                    ,202407,0,0,0,0,0,1918,3,1218977.0
3505005,350500,6201,SP,BARAO DE ANTONINA                            ,202407,0,0,0,0,0,276,1,181842.0
2111532,211153,0240,MA,SAO PEDRO DA AGUA BRANCA                     ,202407,0,0,0,0,0,1781,14,1239273.0
2111672,211167,0246,MA,SAO ROBERTO                                  ,202407,0,0,0,0,0,1375,4,906436.0
5007554,500755,9745,MS,SANTA RITA DO PARDO                          ,202407,0,0,0,0,0,376,1,234714.0
2508000,250800,2061,PB,JURU                                         ,202407,0,0,0,0,0,1777,34,1158632.0
4121000,412100,7797,PR,QUERENCIA DO NORTE                           ,202407,0,0,0,0,0,777,6,498291.0
4123956,412395,5519,PR,SANTA MONICA                                 ,202407,0,0,0,0,0,304,1,198753.0
2403756,240375,0416,RN,FERNANDO PEDROZA                             ,202407,0,0,0,0,0,570,6,330102.0
4316733,431673,1166,RS,SANTA CECILIA DO SUL                         ,202407,0,0,0,0,0,46,1,28905.0
3508900,350890,6279,SP,CAIABU                                       ,202407,0,0,0,0,0,175,10,113501.0
3509106,350910,6283,SP,CAIUA                                        ,202407,0,0,0,0,0,551,5,347372.0
2909604,290960,3491,BA,CRISOPOLIS                                   ,202407,0,0,0,0,0,4946,38,3199598.0
2922854,292285,3011,BA,NOVA REDENCAO                                ,202407,0,0,0,0,0,1810,8,1170935.0
5200605,520060,9211,GO,ALTO PARAISO DE GOIAS                        ,202407,0,0,0,0,0,850,15,586542.0
2106508,210650,0829,MA,MATINHA                                      ,202407,0,0,0,0,0,5880,132,3996698.0
3114600,311460,4291,MG,CARRANCAS                                    ,202407,0,0,0,0,0,176,3,117607.0
1501782,150178,0625,PA,BREU BRANCO                                  ,202407,0,0,0,0,0,9056,134,6291578.0
2615201,261520,2603,PE,TERRA NOVA                                   ,202407,0,0,0,0,0,1860,4,1173422.0
4113403,411340,7661,PR,LEOPOLIS                                     ,202407,0,0,0,0,0,275,7,178883.0
2406700,240670,1733,RN,LAJES                                        ,202407,0,0,0,0,0,1516,15,928398.0
2407252,240725,0420,RN,MAJOR SALES                                  ,202407,0,0,0,0,0,664,10,434117.0
2407401,240740,1747,RN,MARTINS                                      ,202407,0,0,0,0,0,1233,11,776696.0
4317756,431775,5957,RS,SANTO ANTONIO DO PLANALTO                    ,202407,0,0,0,0,0,81,1,52593.0
3542503,354250,6951,SP,REGINOPOLIS                                  ,202407,0,0,0,0,0,267,9,175806.0
3543105,354310,6963,SP,RIBEIRAO CORRENTE                            ,202407,0,0,0,0,0,464,35,311225.0
2914505,291450,3591,BA,IRARA                                        ,202407,0,0,0,0,0,8562,142,5405431.0
2112308,211230,0939,MA,TUNTUM                                       ,202407,0,0,0,0,0,7218,19,4911418.0
3140555,314055,2659,MG,MATA VERDE                                   ,202407,0,0,0,0,0,1816,29,1114140.0
3140902,314090,4817,MG,MATIPO                                       ,202407,0,0,0,0,0,3120,124,1978452.0
5108907,510890,0111,MT,NOVA MARINGA                                 ,202407,0,0,0,0,0,295,6,211422.0
5106299,510629,9885,MT,PARANAITA                                    ,202407,0,0,0,0,0,645,8,435418.0
5107743,510774,1094,MT,SANTA CRUZ DO XINGU                          ,202407,0,0,0,0,0,297,1,209430.0
2610202,261020,2503,PE,PANELAS                                      ,202407,0,0,0,0,0,5196,50,3412480.0
2610509,261050,2509,PE,PASSIRA                                      ,202407,0,0,0,0,0,6541,34,4184907.0
2207934,220793,0368,PI,PEDRO LAURENTINO                             ,202407,0,0,0,0,0,744,12,490701.0
4218855,421885,9973,SC,UNIAO DO OESTE                               ,202407,0,0,0,0,0,66,1,37119.0
4219606,421960,8385,SC,XAVANTINA                                    ,202407,0,0,0,0,0,40,1,29141.0
1718709,171870,0359,TO,RIO DOS BOIS                                 ,202407,0,0,0,0,0,347,9,238041.0
1721257,172125,0102,TO,TUPIRAMA                                     ,202407,0,0,0,0,0,201,3,129533.0
2701357,270135,0560,AL,CAMPESTRE                                    ,202407,0,0,0,0,0,1601,36,1061303.0
1300102,130010,0203,AM,ANORI                                        ,202407,0,0,0,0,0,3701,225,2616590.0
1300201,130020,0205,AM,ATALAIA DO NORTE                             ,202407,0,0,0,0,0,2421,8,1971717.0
2900355,290035,3253,BA,ADUSTINA                                     ,202407,0,0,0,0,0,3690,28,2330737.0
2912905,291290,3559,BA,IBIRATAIA                                    ,202407,0,0,0,0,0,3311,22,2191677.0
5219001,521900,9575,GO,SANCLERLANDIA                                ,202407,0,0,0,0,0,465,1,297907.0
5219456,521945,1062,GO,SANTA RITA DO NOVO DESTINO                   ,202407,0,0,0,0,0,357,2,238327.0
5220157,522015,9749,GO,SAO LUIZ DO NORTE                            ,202407,0,0,0,0,0,625,1,410287.0
3123858,312385,2663,MG,ENTRE FOLHAS                                 ,202407,0,0,0,0,0,744,8,495636.0
1503457,150345,0621,PA,IPIXUNA DO PARA                              ,202407,0,0,0,0,0,8035,84,5467990.0
2204303,220430,1085,PI,FRONTEIRAS                                   ,202407,0,0,0,0,0,2296,19,1450998.0
2204402,220440,1087,PI,GILBUES                                      ,202407,0,0,0,0,0,2444,10,1637102.0
2205805,220580,1115,PI,LUZILANDIA                                   ,202407,0,0,0,0,0,5585,33,3738194.0
2411007,241100,1817,RN,RODOLFO FERNANDES                            ,202407,0,0,0,0,0,679,8,434097.0
2411403,241140,1827,RN,SANTANA DO MATOS                             ,202407,0,0,0,0,0,1983,25,1235069.0
2412559,241255,0430,RN,SAO MIGUEL DO GOSTOSO                        ,202407,0,0,0,0,0,2007,67,1289856.0
2413102,241310,1859,RN,SENADOR ELOI DE SOUZA                        ,202407,0,0,0,0,0,1534,1,950186.0
4320263,432026,7317,RS,SEGREDO                                      ,202407,0,0,0,0,0,608,13,397781.0
3511201,351120,6325,SP,CATIGUA                                      ,202407,0,0,0,0,0,242,1,153930.0
3511904,351190,6339,SP,CLEMENTINA                                   ,202407,0,0,0,0,0,427,20,261483.0
2704005,270400,2779,AL,JUNQUEIRO                                    ,202407,0,0,0,0,0,4349,32,2755598.0
2924207,292420,3785,BA,PEDRO ALEXANDRE                              ,202407,0,0,0,0,0,4353,2,2862775.0
5214705,521470,9491,GO,NOVA AMERICA                                 ,202407,0,0,0,0,0,370,73,233485.0
3170750,317075,0750,MG,VARJAO DE MINAS                              ,202407,0,0,0,0,0,701,88,461117.0
3171030,317103,0752,MG,VERDELANDIA                                  ,202407,0,0,0,0,0,1580,27,985463.0
3172103,317210,5443,MG,VOLTA GRANDE                                 ,202407,0,0,0,0,0,650,1,414979.0
2606309,260630,2425,PE,GRANITO                                      ,202407,0,0,0,0,0,1747,26,1165583.0
2200301,220030,1005,PI,ALTO LONGA                                   ,202407,0,0,0,0,0,3157,44,2059645.0
4117800,411780,7737,PR,PALMITAL                                     ,202407,0,0,0,0,0,1304,15,821364.0
4322525,432252,1026,RS,VALE VERDE                                   ,202407,0,0,0,0,0,211,4,137730.0
4323101,432310,8965,RS,VICENTE DUTRA                                ,202407,0,0,0,0,0,752,8,498577.0
4323754,432375,6053,RS,VITORIA DAS MISSOES                          ,202407,0,0,0,0,0,224,1,143269.0
1700400,170040,9207,TO,ALMAS                                        ,202407,0,0,0,0,0,1116,26,783087.0
1703305,170330,0341,TO,BOM JESUS DO TOCANTINS                       ,202407,0,0,0,0,0,847,71,571083.0
2930600,293060,3911,BA,SERROLANDIA                                  ,202407,0,0,0,0,0,2550,38,1642408.0
2305332,230533,1257,CE,IBICUITINGA                                  ,202407,0,0,0,0,0,3342,2,2072893.0
1505650,150565,0060,PA,PLACAS                                       ,202407,0,0,0,0,0,4056,11,2808821.0
1505700,150570,0513,PA,PONTA DE PEDRAS                              ,202407,0,0,0,0,0,6861,271,4764520.0
2514503,251450,2191,PB,SAO JOSE DE PIRANHAS                         ,202407,0,0,0,0,0,3823,83,2464248.0
2410900,241090,1815,RN,RIACHUELO                                    ,202407,0,0,0,0,0,1490,40,938348.0
4205191,420519,0914,SC,ERMO                                         ,202407,0,0,0,0,0,117,7,79269.0
3517307,351730,6447,SP,GUAIMBE                                      ,202407,0,0,0,0,0,501,18,313741.0
1705102,170510,0080,TO,CHAPADA DA NATIVIDADE                        ,202407,0,0,0,0,0,454,6,319439.0
1707108,170710,9719,TO,DIVINOPOLIS DO TOCANTINS                     ,202407,0,0,0,0,0,971,16,653859.0
1302009,130200,0243,AM,ITAPIRANGA                                   ,202407,0,0,0,0,0,2158,100,1505107.0
2916203,291620,3625,BA,ITAPE                                        ,202407,0,0,0,0,0,1756,14,1112006.0
2916856,291685,3283,BA,ITATIM                                       ,202407,0,0,0,0,0,3418,22,2163828.0
2314003,231400,1581,CE,VARZEA ALEGRE                                ,202407,0,0,0,0,0,7743,120,4884570.0
3137007,313700,4739,MG,LADAINHA                                     ,202407,0,0,0,0,0,2338,27,1581048.0
2516904,251690,2239,PB,UIRAUNA                                      ,202407,0,0,0,0,0,2460,31,1586749.0
2600203,260020,2303,PE,AFRANIO                                      ,202407,0,0,0,0,0,4534,86,2889410.0
2209856,220985,1291,PI,SAO JOAO DA CANABRAVA                        ,202407,0,0,0,0,0,1045,5,676159.0
2210102,221010,1201,PI,SAO JOSE DO PEIXE                            ,202407,0,0,0,0,0,761,8,491682.0
2210656,221065,1379,PI,SIGEFREDO PACHECO                            ,202407,0,0,0,0,0,2248,9,1458154.0
2413508,241350,1867,RN,SERRINHA                                     ,202407,0,0,0,0,0,1589,5,1019522.0
2413805,241380,1873,RN,TABOLEIRO GRANDE                             ,202407,0,0,0,0,0,484,31,305761.0
2414753,241475,0438,RN,VENHA-VER                                    ,202407,0,0,0,0,0,733,14,481350.0
4208955,420895,5587,SC,JARDINOPOLIS                                 ,202407,0,0,0,0,0,79,3,55462.0
4214300,421430,8281,SC,RANCHO QUEIMADO                              ,202407,0,0,0,0,0,23,1,13776.0
2902005,290200,3339,BA,ARACATU                                      ,202407,0,0,0,0,0,2608,46,1694394.0
3103702,310370,4073,MG,ARAPONGA                                     ,202407,0,0,0,0,0,703,3,481692.0
2802304,280230,3145,SE,FREI PAULO                                   ,202407,0,0,0,0,0,2635,96,1714086.0
2706802,270680,2835,AL,PIACABUCU                                    ,202407,0,0,0,0,0,4925,231,3160524.0
5209150,520915,9799,GO,GOUVELANDIA                                  ,202407,0,0,0,0,0,451,1,294171.0
5209937,520993,0069,GO,INACIOLANDIA                                 ,202407,0,0,0,0,0,474,1,295684.0
3130051,313005,2693,MG,ICARAI DE MINAS                              ,202407,0,0,0,0,0,1620,7,1079334.0
3130309,313030,4605,MG,IGUATAMA                                     ,202407,0,0,0,0,0,491,2,301326.0
2505238,250523,0474,PB,CUITE DE MAMANGUAPE                          ,202407,0,0,0,0,0,1553,9,1012925.0
2202802,220280,1055,PI,CONCEICAO DO CANINDE                         ,202407,0,0,0,0,0,1420,3,917652.0
2203107,220310,1061,PI,CRISTINO CASTRO                              ,202407,0,0,0,0,0,2272,46,1514640.0
